"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"Abundance.TrueSample"	"Abundance.Control"	"Prevalence.TrueSample"	"Prevalence.Control"	"PrevalencePercent.TrueSample"	"PrevalencePercent.Control"	"contam_th01"	"contam_th02"	"contam_th03"	"contam_th04"	"contam_th05"	"contam_th06"	"contam_th07"	"contam_th08"	"contam_th09"
"78"	"10338681707ca5771140ff6bd4937dd3"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Bogoriellaceae"	"Georgenia"	"Georgenia_g"	1.65377118894336e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"79"	"668ddc46cdbec2642f49fddde18308d2"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Propioniciclava"	"Propioniciclava_g"	2.99009530928798e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"80"	"49e813348c65c7235cb09451648467d0"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Propionibacteriaceae_f"	"Propionibacteriaceae_f"	2.48065678341504e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"81"	"1b01c3a0f050b10166629726380284aa"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Propionibacteriaceae_f"	"Propionibacteriaceae_f"	5.498996922479e-05	0	3	0	6	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"82"	"73a750d3b2a6e91e041ef166875e1804"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Propionibacteriaceae_f"	"Propionibacteriaceae_f"	1.04653335825079e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"83"	"856925f916eba95f669698c572f88d93"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Propionibacteriaceae_f"	"Propionibacteriaceae_f"	0.00116154208116235	0	20	0	40	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"84"	"1244b52e57b08f9ae61d0b38954e4718"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	1.27859719621901e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"85"	"be1f1d4652f697054f2aac81ec7577f6"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	4.20099374330814e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"86"	"e9c85a01732ae6a154caec2f4240496f"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	4.29161525669224e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"87"	"a0a860ac77f1ad13600841fef376d52d"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	4.01844833097402e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"88"	"8e5bef810714e3581cbe3be26ed99054"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	8.11446237752751e-05	0	4	0	8	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"89"	"727bdda2bfd37e7ea0e3968480ee22f5"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	0.013511705120371	0	12	0	24	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"90"	"2c38d9d5742202da694d4721608fd637"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	0.370316136107786	0.188116378177259	50	5	100	100	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"91"	"00f6af75fbc30c2fa1f0150a044947e1"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	2.73985113475501e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"92"	"09ed165468f25527338e6090cdb7c162"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	7.10804224207961e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"93"	"afb8acb617b8019f87e7137ec4144de5"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	3.32391557254446e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"94"	"5f7df5fb71b13a2ab5c83c9072ea7f2b"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	2.2076273525029e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"95"	"fddb0a9c8ac88d9caa7c87a8fd316cd1"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	0.000244526503901738	0	3	0	6	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"96"	"ffff37bf6e2908190b8b8665d55992c5"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	1.63458787953087e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"97"	"17a8101b24c1592ba8b77813197c09da"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	0	0.000578956200704816	0	1	0	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"98"	"160e32a2ce51cfff78d5f65065ac6c13"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	0.000307581078030427	0.000728962595106839	3	1	6	20	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"99"	"9e34c1b290f1566c1ce6423b66789d98"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	0	0.000774547187797903	0	1	0	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"100"	"6d14cfb6da0fc9a4e9ea96d08ae0e079"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	7.56874270300737e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"101"	"86a06b58ab42d89224e34bbe11e2fa0b"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	7.0856314666452e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"102"	"92b44739c956b7f3946b176b16c3a376"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	4.18696404847216e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"103"	"83bf90075e4f18f2ad35e071fbcbec60"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	0	0.000478268165799631	0	1	0	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"104"	"94037073e80ac57b83c2796d57daf524"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	3.82111519954713e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"105"	"688c187c313cad335eebd97a15430f10"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	4.12171172263305e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"106"	"9c30c44d4987b64b2049eee6b3e27e13"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	1.31832948820566e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"107"	"89b4edcf0f4cada56a400b58769bbb8b"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	3.3144352376799e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"108"	"a5f45560a466535f3f2e4f2093831a7a"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinobacteria_c"	"Actinobacteria_c"	"Actinobacteria_c"	"Actinobacteria_c"	1.2080212611742e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"109"	"7bf43e6d844c878b38a9504f43e5314b"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	9.33581678464776e-06	0	4	0	8	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"110"	"781019a162d31a1943c6eba7c742fa2b"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	0	0.00010306622004638	0	1	0	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"111"	"95d8bfbf6637d3eb960e54e19437af26"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	9.7165991902834e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"112"	"7d5a16cbda1db15c71bc8207dccadac0"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	1.28518185323223e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"113"	"c94267c4bd006e212904bbf0c7b6b90c"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	7.07613925842061e-07	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"114"	"587f91403ddb7644fd93372f64018a00"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	7.51936235807204e-07	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"115"	"911678ab9aec829de33bc98f1e103a35"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	3.32391557254446e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"116"	"662534e2eabca555beeeeb4da3e5176a"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	7.95755968169761e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"117"	"249890cafb7ca4e895a3f272d0ed04e2"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	4.41525470500579e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"118"	"95ec2e8d832951480245ecc2d16157e4"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium_g"	8.49473326537547e-07	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"119"	"e8a982d893c071c22434b8c9bdcaa162"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Propionibacterium"	"Propionibacterium_g"	3.30754237788672e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"120"	"82e8fc4d3afec356107df3637c36de02"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Pseudopropionibacterium"	"Pseudopropionibacterium_g"	3.65313484634002e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"121"	"a4ef26785e961b55a96c70380e5cbe6b"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Antricoccus"	"Antricoccus_g"	2.58885712744728e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"122"	"01cef7193e22002921dd48ed9ba9882b"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Antricoccus"	"Antricoccus_g"	0.000464982249079717	0	8	0	16	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"123"	"0004cc7e0ea7b9dab1383fdbe5ddfeeb"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Antricoccus"	"Antricoccus_g"	0.00042328776589481	0	8	0	16	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"124"	"49c4fe6e82cd4e5ea60b6c4be3b814c7"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Nakamurellaceae"	"Nakamurella"	"Nakamurella_g"	9.65893629225052e-05	0	4	0	8	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"125"	"30e001262d5e22bc9879c1a6b14058cc"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Nakamurellaceae"	"Nakamurella"	"Nakamurella_g"	0.000348738483493046	0	4	0	8	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"126"	"f10b2717caaf5231248ae044349b0927"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Nakamurellaceae"	"Nakamurella"	"Nakamurella_g"	7.64525993883792e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"127"	"f86053770615e8c2bed9d08c8218914b"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Streptosporangiales"	"Nocardiopsaceae"	"Nocardiopsis"	"Nocardiopsis_g"	6.88794179689182e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"128"	"0246880f263e5f9d050691d5c089a905"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Jiangella"	"Jiangella_g"	6.79578661230037e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"129"	"f56193885befb53daefd2f32fac2fd5a"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Micromonosporaceae_f"	"Micromonosporaceae_f"	1.11430163288047e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"130"	"fd06b5bd8feab452ba90c4c2eb3729ac"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Micromonosporaceae_f"	"Micromonosporaceae_f"	8.07325733507756e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"131"	"2e728bead79d32a1b0788c8f2d3d8420"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Babeliaceae"	"Babeliaceae"	"Babeliaceae_g"	1.20001714310204e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"132"	"963569a5bb9a8b1e06a8096993b64a24"	"Bacteria"	"Acidobacteriota"	"Acidobacteriae"	"Acidobacteriales"	"Acidobacteriaceae_(Subgroup_1)"	"Acidobacteriaceae_(Subgroup_1)_f"	"Acidobacteriaceae_(Subgroup_1)_f"	8.87508320390504e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"133"	"11aa9d4b0a51ee2a4e2a067c3db710f6"	"Bacteria"	"Acidobacteriota"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae"	"JGI_0001001-H03"	"JGI_0001001-H03_g"	6.02410249789279e-05	0	2	0	4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
"134"	"5cbed13e671ef6879845c96f0efcfcae"	"Bacteria"	"Acidobacteriota"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae"	"Aridibacter"	"Aridibacter_g"	1.69764875647229e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"135"	"0f46f47de67d1eb939d1ff8170884624"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"Oscillospiraceae_f"	"Oscillospiraceae_f"	1.63458787953087e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"136"	"34085f1836e0fbc2e8a1843a65e93757"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"Oscillibacter"	"Oscillibacter_g"	1.04666375926734e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"137"	"19a7489b4c74f2f1fc49b246ad204e10"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"Oscillospiraceae_f"	"Oscillospiraceae_f"	0	0.000555833978768964	0	1	0	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"138"	"c67f047c0ed1a8beade5ac9b982881e5"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"Oscillospiraceae_f"	"Oscillospiraceae_f"	1.65572051437717e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"139"	"92201a0da9fc3ee6db6f359cdc9ae158"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"Colidextribacter"	"Colidextribacter_g"	6.81198910081744e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"140"	"c2d4256ee6550a6ec32be6e0102e1679"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"Oscillospiraceae_f"	"Oscillospiraceae_f"	0	0.00114661169801598	0	1	0	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"141"	"e830b15a8492d9b049cb15e6484f2afd"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus_g"	0	0.000708580262818861	0	1	0	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"142"	"2e9cafa6d587316096144e3d099fb30a"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"Incertae_Sedis"	"Incertae_Sedis_g"	1.65434021019852e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"143"	"ca9f4bee4554e862e06ba4c488055776"	"Bacteria"	"Firmicutes"	"Clostridia"	"Christensenellales"	"Christensenellaceae"	"Christensenellaceae_R-7_group"	"Christensenellaceae_R-7_group_g"	3.14185474158245e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"144"	"a0cd40d7714e666b1d764840b3cdf319"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_UCG-014"	"Clostridia_UCG-014"	"Clostridia_UCG-014"	"Clostridia_UCG-014_g"	1.569995638901e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"145"	"76f5c1687759e26c693a6f539fe2009d"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_UCG-014"	"Clostridia_UCG-014"	"Clostridia_UCG-014"	"Clostridia_UCG-014_g"	1.27420998980632e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"146"	"b2094a7966aa4fbff49646c92a293f40"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Tyzzerella"	"Tyzzerella_g"	0	0.000747230095336254	0	1	0	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"147"	"f7c6068b3dede3a9d48719319aa5cc1e"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Dorea"	"Dorea_g"	3.78437135150368e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"148"	"fc754cb1fe3f0d2b6fc08490db74c1b1"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Dorea"	"Dorea_g"	1.55313956068338e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"149"	"386afb43dd0b7dd325f5673ed33ea76f"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnospiraceae_f"	"Lachnospiraceae_f"	0	0.000309198660139139	0	1	0	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"150"	"8cf082aa57ee3fdf52a6e4356fb740c5"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnospiraceae_f"	"Lachnospiraceae_f"	0	0.000747230095336254	0	1	0	20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"151"	"5fcd25c5316edfee6678d51102ad3dcd"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnospiraceae_f"	"Lachnospiraceae_f"	2.91942390035033e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"152"	"7b789ab34a526249c04870ec1e3b14fb"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Stomatobaculum"	"Stomatobaculum_g"	6.10553859572612e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"153"	"17a056ac493560449848261b2f51d68f"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Oribacterium"	"Oribacterium_g"	3.75906912362429e-05	0	3	0	6	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"154"	"45836af8f065528469aed82933281704"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Oribacterium"	"Oribacterium_g"	9.77756049865559e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"155"	"858a3201b3fc82d96e1a176f1914717b"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Oribacterium"	"Oribacterium_g"	3.28113348247576e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"156"	"f3c9c6e5208843a0daef9a69261ee36b"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Oribacterium"	"Oribacterium_g"	2.51348379326596e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"157"	"9a632852f5d6fc1f4b29ba0db706c53a"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Oribacterium"	"Oribacterium_g"	2.58885712744728e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"158"	"ce67fc512d59368dd4f9fcf5161dbc21"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Oribacterium"	"Oribacterium_g"	1.07045543012845e-05	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
"159"	"27325c30c47914898ef234447825ab83"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnospiraceae_f"	"Lachnospiraceae_f"	5.23331879633668e-06	0	1	0	2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
